case_id,thread_id,taxonomy_version,sampling_version,split_version,sampling_bucket,customer_message,conversation_context,challenge_proxies
spotify-gold-candidate-247,twcs-4ce747910aeb75c57c62,spotify-intents-v1,spotify-golden-candidates-v1,spotify-temporal-v1,CHALLENGE,At least Spotify has this feature. #reputationonSpotify <url>,"CUSTOMER: <mention> wait what how || CUSTOMER: <mention> Imported from my iTunes. || CUSTOMER: <mention> <mention> Can you tell me how? I also bought it from iTunes || CUSTOMER: <mention> <mention> Sorry for my late response. I created a playlist on Spotify for PC then I dragged and dropped on the folder. After that I opened my Spotify on my Android or iPhone then I head to my playlists and save the songs offline. Don't close the PC software until the whole syncing is done. || CUSTOMER: <mention> <mention> Thank you! It’s so annoying that #Reputation still isn’t available on Spotify || SPOTIFY: <mention> You're welcome. Don't worry, we’ll have it available to you as soon as it’s available to us! For now, check out the singles: <url> Give us a shout if you need anything else /DN",UNUSUALLY_LONG|MULTI_CLAUSE|MULTI_DEVICE
spotify-gold-candidate-248,twcs-e894a1fb8afe357bbf72,spotify-intents-v1,spotify-golden-candidates-v1,spotify-temporal-v1,CHALLENGE,"<mention> Consistent issue with casting to speakers via Chromecast Audio - when playing from playlist, eventually, queue resets to beginning of playlist &amp; keeps doing so, until I close and re-open everything. looks like others have this issue too, for a while. any fix likely?","CUSTOMER: <mention> I mean, yeah, it usually does. The problem is that I'm trying to listen to a continuous playlist or album uninterrupted. It fixes the error but doesn't solve the problem. || SPOTIFY: <mention> Thanks for the heads-up. Could you try restarting your WiFi router to see if you can play your tracks and playlists smoothly? We'd also suggest trying different connections /MT || CUSTOMER: <mention> will reset the router when I get home. What do you mean by different connections? || SPOTIFY: <mention> We'd like to see how it plays out when you use different WiFi networks to connect your devices to your Chromecast Audio. We'll be on the lookout for your update /MT || CUSTOMER: <mention> Hm. not sure I have access to an alternate wifi network with speakers that I can hook up the Chromecast to and run for 30-45 min, but I'll see... || SPOTIFY: <mention> Sure thing. Just loop us in on how you get on. We'll be right here for you /MT",UNUSUALLY_LONG|MULTI_CLAUSE|MULTI_DEVICE
spotify-gold-candidate-249,twcs-c7034c81c10494ae4810,spotify-intents-v1,spotify-golden-candidates-v1,spotify-temporal-v1,CHALLENGE,<mention> I get hacked. Follow your lame “help” feature that doesn’t actually help. Takes hours to resolve. Lose all of my playlists and albums and remaining paid days in my cycle and no reply from you. See if <mention> is available. Would make more sense. 🙄,"CUSTOMER: <mention> I get hacked. Follow your lame “help” feature that doesn’t actually help. Takes hours to resolve. Lose all of my playlists and albums and remaining paid days in my cycle and no reply from you. See if <mention> is available. Would make more sense. 🙄 || SPOTIFY: <mention> Sorry you feel that way. We've just sent you a DM, so check your inbox /RH || CUSTOMER: <mention> You keep sending me to your “help” links and community board. Can you actually advise and fix? I can get to the help links myself. || SPOTIFY: <mention> We understand your frustration, and have just sent you a DM Let's continue chatting there /WW",UNUSUALLY_LONG|MULTI_CLAUSE|RISK_TERMS
spotify-gold-candidate-250,twcs-7a5670e3de612348114c,spotify-intents-v1,spotify-golden-candidates-v1,spotify-temporal-v1,CHALLENGE,"<mention> Hey up Spotifyers, what’s craic with equaliser? My mate slammed up all to top other day at a party to get more volume. How should it be set? Any recommendations? <url>","CUSTOMER: <mention> So yeah, your app. I’m just intrigued as to wether I could be getting an even better sound as the <mention> speaker is the absolute bollocks 🙏🏼 || SPOTIFY: <mention> Thanks for confirming. At the moment, we're afraid it’s not possible to adjust audio settings while Spotify Connect is active. We're taking all the feedback on this. No worries, we'll make sure to pass on your thoughts to the right folks /RC || CUSTOMER: <mention> We'd be happy to take a look. Can you follow the steps here for a diagnostic and send us the confirmation: <url> || CUSTOMER: <mention> Ok no problem, I’ll just concentrate on the 4G streaming tonight and log out to see if I notice a difference. Thanks for your prompt responses || CUSTOMER: <mention> Just to confirm I’m not experiencing any issue with Sonos, I was just querying the different sound qualities on Spotify || SPOTIFY: <mention> Got it, thanks for letting us know! If you need us again, just... <url> /JZ",UNUSUALLY_LONG|MULTI_CLAUSE|MULTI_DEVICE
spotify-gold-candidate-251,twcs-9f6e5c9b048e83bd09fe,spotify-intents-v1,spotify-golden-candidates-v1,spotify-temporal-v1,CHALLENGE,<mention> really can’t remember the username or email address I used to set up my account and the free trial ends soon 😭😭😭 how do I cancel/delete the account pls,"CUSTOMER: <mention> really can’t remember the username or email address I used to set up my account and the free trial ends soon 😭😭😭 how do I cancel/delete the account pls || SPOTIFY: <mention> Hey there! Can you DM us any usernames or email addresses you might've used? We'll take a look backstage /AP <url> || CUSTOMER: <mention> I genuinely can’t remember what usernames or emails I could have used because I’ve checked all my emails and haven’t seen anything from Spotify in the inbox 😭😭 all I have is the reference number, password &amp; the debit card I used to set up the account",UNUSUALLY_LONG|MULTI_CLAUSE|RISK_TERMS
spotify-gold-candidate-252,twcs-0f881668df446d03a2a5,spotify-intents-v1,spotify-golden-candidates-v1,spotify-temporal-v1,CHALLENGE,"<mention> I'm having some issues these last few days/weeks, when I'm listening an album some songs don't seem to be available, instead of the duration of those songs I get 'NaN' and the music stops playing when reaching a song like that.","CUSTOMER: <mention> Hi, i’m using an IMac (mid 2011 version) with macOS High Sierra and Spotify version 1.0.68.407.g6864aaaf || SPOTIFY: <mention> Thanks. Could you try logging out of the app, restarting your computer, and logging back in to see if it makes a difference? /JO || CUSTOMER: <mention> I did but now the loading of an album after selecting it takes forever (same for selecting a playlist etc...) I keep seeing the loading circle already 5mins now || SPOTIFY: <mention> Hmm, do you experience the same thing while using the app on other devices? /JO || CUSTOMER: <mention> No on my IPhone the app works flawless || SPOTIFY: <mention> Got it. Could you DM us your account's username or email address? We'll check things out under the hood /JO <url>",UNUSUALLY_LONG|MULTI_CLAUSE|MULTI_DEVICE
spotify-gold-candidate-253,twcs-cc426c56c4d282236a1e,spotify-intents-v1,spotify-golden-candidates-v1,spotify-temporal-v1,CHALLENGE,<mention> my web player has been stuck and not playing for 2 days. Logged out off all devices and back in. Still not working 😕 #help,"SPOTIFY: <mention> Thanks for the screenshot. Does the same thing happen if you try to clear your browser's cache/cookies? You might also want to use a different browser (Firefox, Edge, or Opera). Keep us posted /AY || CUSTOMER: <mention> Same thing 😩 cleared browsing history and cache in Chrome and didn’t work. Tried in Firefox and still shows the same stuck screen.. || SPOTIFY: <mention> We understand how you feel, and we're not giving up on this. Do you get the same issue even on a private browser or an incognito window? Are you using a home or public/work WiFi network? /AY || CUSTOMER: <mention> Thanks ☺️ nope I had my fingers crossed for incognito mode but it didn’t work through that either. I’m on my work WiFi but been using it all week with no issues. Then paused it on Wednesday and that’s where it’s been stuck since || CUSTOMER: <mention> Not sure how guys but I fixed it!! Opened the iPhone app, tried to play it on there and then tried to switch to web player and fixed it. Now it’s working. Wahooo. #christmasmusic || SPOTIFY: <mention> Awesome! Glad to hear you're back to your tunes. Feel free to send a tweet our way if you need help with anything else 🙂 /JI",UNUSUALLY_LONG|MULTI_CLAUSE|MULTI_DEVICE
spotify-gold-candidate-254,twcs-173bdf56d0681754809d,spotify-intents-v1,spotify-golden-candidates-v1,spotify-temporal-v1,CHALLENGE,"<mention> It appears that randomly someone is able to change the active device to another, as well as control the player. I've already tried changing the password, new devices seem to appear/disappear on my account every few weeks.","CUSTOMER: <mention> It appears that randomly someone is able to change the active device to another, as well as control the player. I've already tried changing the password, new devices seem to appear/disappear on my account every few weeks. || CUSTOMER: <mention> My friend encountered this issue as well. Ive already tried removing all apps and devices listed on the account page. Strangley the random devices dont appear in the device list 4 the account but in the player. || SPOTIFY: <mention> Hey Alavanh, help's here. Can you DM us your account's email address or username? We'll take a look under the hood /AY <url>",UNUSUALLY_LONG|MULTI_CLAUSE|RISK_TERMS
spotify-gold-candidate-255,twcs-05be5eb46d647b72a9b9,spotify-intents-v1,spotify-golden-candidates-v1,spotify-temporal-v1,CHALLENGE,<mention> I CAN'T RESET MY PASSWORD. WHAT'S THE DEAL?!,"CUSTOMER: <mention> I CAN'T RESET MY PASSWORD. WHAT'S THE DEAL?! || CUSTOMER: <mention> <mention> <mention> I'M GETTING THIS ERROR MESSAGE: The CSRF token is invalid. Please try to resubmit the form. || CUSTOMER: <mention> <mention> I need answers in an hour. You don't have a contact number so how the hell else can I reach customer service. I've been a customer for 5+ YEARS. I'M NOT PAYING FOR A SERVICE I CAN'T USE. WHAT'S THE DEAL?!? || SPOTIFY: <mention> Hi! We currently don't offer phone support, but we can help out here on Twitter. We've just replied to your DM. Let's carry on chatting there /SY",UNUSUALLY_LONG|MULTI_CLAUSE|RISK_TERMS
spotify-gold-candidate-256,twcs-30e1564d6c1d92ceb972,spotify-intents-v1,spotify-golden-candidates-v1,spotify-temporal-v1,CHALLENGE,<mention> hey yall. i cant update my payment information because im not a student anymore and your site wont let me do it unless the student info pans out. i dont want to cancel premium but yall's system is trash. help me out? its been days of attempts.,CUSTOMER: <mention> hey yall. i cant update my payment information because im not a student anymore and your site wont let me do it unless the student info pans out. i dont want to cancel premium but yall's system is trash. help me out? its been days of attempts. || CUSTOMER: <mention> and i dont even have student anymore. its been 3 months since it switched over but i cant update card info unless i give student info that doesnt exist. <url> || SPOTIFY: <mention> Hi there! Can you DM us your account's username or email address? We'll take a look backstage /AP <url> || CUSTOMER: <mention> i DMd you hours ago,UNUSUALLY_LONG|MULTI_CLAUSE|RISK_TERMS
spotify-gold-candidate-257,twcs-ce8039fb88170be7f2cd,spotify-intents-v1,spotify-golden-candidates-v1,spotify-temporal-v1,CHALLENGE,"<mention> So I don’t remember my password and I haven’t used u guys in forever. So I can’t log into my old Spotify account and reset my password cause it’s associated with FB, which I left in 2 years ago. How can I reset it without creating a new account, as I only have 1 email?","CUSTOMER: <mention> So I don’t remember my password and I haven’t used u guys in forever. So I can’t log into my old Spotify account and reset my password cause it’s associated with FB, which I left in 2 years ago. How can I reset it without creating a new account, as I only have 1 email? || CUSTOMER: <mention> Ok so 6 hours later and you (<mention> <mention>) haven’t responded, yet u keep posting. You want me to go to <mention> instead or u finally gonna respond || SPOTIFY: <mention> Hi there! Sorry to keep you waiting. Can you send us your account's email address via DM? We'll take a look backstage /GT <url> || CUSTOMER: <mention> I sent a message with email a bit ago.",UNUSUALLY_LONG|MULTI_CLAUSE|RISK_TERMS
spotify-gold-candidate-258,twcs-8a8befdfdcf47fda6531,spotify-intents-v1,spotify-golden-candidates-v1,spotify-temporal-v1,CHALLENGE,"<mention> Hey guys! I have a query relating to a release date bug on the latest macOS client. Everything updated, fresh install. Has been persisting for about a month. Shows the correct year on artist page but then one year off on album page. See pics for details. TIA :) <url>","CUSTOMER: <mention> Hey guys! I have a query relating to a release date bug on the latest macOS client. Everything updated, fresh install. Has been persisting for about a month. Shows the correct year on artist page but then one year off on album page. See pics for details. TIA :) <url> || SPOTIFY: <mention> Thanks for the heads up. Our tech folks are investigating this as we speak. Give us a shout if you need anything else /ZO || CUSTOMER: <mention> Any update? It's still persisting, and it's totally frustrating :( Thanks || SPOTIFY: <mention> Thanks for reporting. Everything should be running smoothly now. Can you log out then reinstall the app? Then, try to open <url> Give us an update! /MS || CUSTOMER: <mention> Still the same issue, sorry! It's not just that album either – it's literally every single album in the entire Spotify catalogue, they all show one year earlier. I even went as far as deleting all cache/preference files when reinstalling and still nothing. || SPOTIFY: <mention> Hmm. Does using a different device make a difference? Let us know how this plays out /MS",UNUSUALLY_LONG|MULTI_CLAUSE
spotify-gold-candidate-259,twcs-8fea9848b1fcfa828b42,spotify-intents-v1,spotify-golden-candidates-v1,spotify-temporal-v1,CHALLENGE,<mention> is there something wrong the app? I can’t log in as it says my password is invalid but it’s not?,"CUSTOMER: <mention> is there something wrong the app? I can’t log in as it says my password is invalid but it’s not? || SPOTIFY: <mention> Hey Hannah, help's here. Can you send us your account's email address or username via DM? We'll take a look under the hood /AY <url>",MULTI_CLAUSE|RISK_TERMS
spotify-gold-candidate-260,twcs-f50035b41f64be4d54ed,spotify-intents-v1,spotify-golden-candidates-v1,spotify-temporal-v1,CHALLENGE,"Hey <mention>, I got this message. Uninstalled, re-downloaded and re-installed and it happened it again. <url>","CUSTOMER: Hey <mention>, I got this message. Uninstalled, re-downloaded and re-installed and it happened it again. <url> || SPOTIFY: <mention> Hey there! The cavalry's here. Does restarting your PC make any difference? Can you let us know the Windows and Spotify version you're using? We'll see what we can suggest /KB || CUSTOMER: <mention> Latest version of Spotify. When the updates come in, that message pops up. I'm using Windows 7. || SPOTIFY: <mention> Hmm. Just to check, do you have any antivirus or firewall programs installed? If so, could you try disabling them before trying to reinstall the app? Just to follow the steps at <url> Keep us posted /GT || CUSTOMER: <mention> Turned off my antivirus, reinstalled, and still this. Whenever I close the program to let the latest update take hold, this happens. <url> || SPOTIFY: <mention> Thanks for giving it a shot! Can you DM us your account's email address or username? We'll also need your computer's operating system. We'll see what else we can suggest /GT <url>",UNUSUALLY_LONG|MULTI_CLAUSE
spotify-gold-candidate-261,twcs-13bc06963ab92051027b,spotify-intents-v1,spotify-golden-candidates-v1,spotify-temporal-v1,CHALLENGE,<mention> Just switched back from Apple Music. This is how everything is showing up. Any suggestions to make this not suck? <url>,"SPOTIFY: <mention> Thanks. Just to check, is this happening only when on WiFi, 3G/4G, or both? Can you let us know the exact model of your device? /AU || CUSTOMER: <mention> Happens on both. Most prominently in search results. To a lesser degree everywhere else. Model MQ7Q2LL/A1905. iOS 11.1.2. iPhone 8. || CUSTOMER: <mention> Figured it out. I turned on larger type because my eyes suck. Turned it off and fixed. Leave it to us old guys to screw things up. Didn’t see that coming. || SPOTIFY: <mention> Great! Glad to hear it's working normally now. Just let us know if we can help with anything else. <url> 🎶 /AU || CUSTOMER: <mention> Will do and thanks again. || SPOTIFY: <mention> No worries! Have a good one ✌️ /JS",UNUSUALLY_LONG|MULTI_CLAUSE
spotify-gold-candidate-262,twcs-9e846936e607e922f877,spotify-intents-v1,spotify-golden-candidates-v1,spotify-temporal-v1,CHALLENGE,<mention> <mention> so after days of no luck im ditching Spotify. Ive been passed backwards and forwrds regarding payment help and its totally unacceptable.,CUSTOMER: <mention> <mention> so after days of no luck im ditching Spotify. Ive been passed backwards and forwrds regarding payment help and its totally unacceptable. || SPOTIFY: <mention> Sorry to hear about this. Can you send us a DM? We'll continue helping out there /PL <url>,MULTI_CLAUSE|RISK_TERMS
spotify-gold-candidate-263,twcs-07506bda96bf22b64215,spotify-intents-v1,spotify-golden-candidates-v1,spotify-temporal-v1,CHALLENGE,"<mention> I have the family plan and a hacker has hacked me twice this past month. I changed my password, but this time they changed my log in info. I cant do a thing. I NEED HELP <url> for id proof","CUSTOMER: <mention> I have the family plan and a hacker has hacked me twice this past month. I changed my password, but this time they changed my log in info. I cant do a thing. I NEED HELP <url> for id proof || SPOTIFY: <mention> Hey Nolan, that doesn't sound right! Can you DM us your account's username/email address? We'll check things backstage /JP <url>",MULTI_CLAUSE|RISK_TERMS
spotify-gold-candidate-264,twcs-1026c7e7f95ce044d178,spotify-intents-v1,spotify-golden-candidates-v1,spotify-temporal-v1,CHALLENGE,"<mention> the app is bugging me for about last month - on both iPad/iPhone it stops playing before going to next song at random (mostly with recently added to playlist, but not all). I've already even uninstalled the app, didn't help - any update on this to be released? 🙁","CUSTOMER: <mention> the app is bugging me for about last month - on both iPad/iPhone it stops playing before going to next song at random (mostly with recently added to playlist, but not all). I've already even uninstalled the app, didn't help - any update on this to be released? 🙁 || SPOTIFY: <mention> Hey Tomas, help's here. What iPad and iPhone models are you using? Can you also let us know the exact iOS and Spotify versions you're on? We'll see what we can suggest /AY || CUSTOMER: <mention> iPad mini2, iPhone SE, both iOS 11.1.2 - but this issue is dated back before iOS 11 (hoped the updates will do something about it...) and it occures on both saved and streamed songs (either on WiFi or mobile). Desktop is fine. || SPOTIFY: <mention> Got it. Just to check, do the songs stop mid-track? Could you also let us know if Autoplay is enabled on your desktop: <url> /LS || CUSTOMER: <mention> It stops between tracks (sometimes even Shuffle Play won’t start) - but only before certain ones (as I said, most of them are recently added to playlists). Autoplay is enabled on all devices. || SPOTIFY: <mention> Thanks for confirming! Can you DM us your account's username or email address? We'll take a look backstage /LS <url>",UNUSUALLY_LONG|MULTI_CLAUSE
spotify-gold-candidate-265,twcs-dda71b9e9f2194c60786,spotify-intents-v1,spotify-golden-candidates-v1,spotify-temporal-v1,CHALLENGE,<mention> are y'all down or what right now? Can't access through web player and computer application smh. 😤,"CUSTOMER: <mention> Sure... but it's not running again right now... why the hiccups? || CUSTOMER: <mention> 2 days in a row, tsk tsk tsk || CUSTOMER: <mention> Look at this <url> || SPOTIFY: <mention> Is this happening to all tracks or just a selected few? Also, can you let us know the Windows and Spotify versions you're using? /FR || CUSTOMER: <mention> All tracks. Windows 7, Chrome web player || SPOTIFY: <mention> Thanks! Just to check, have you tried using a different network? Sending us the versions of the Google Chrome and Spotify app you're rocking would be helpful /FJ",UNUSUALLY_LONG|MULTI_CLAUSE
spotify-gold-candidate-266,twcs-f262959b5ba9e30602ef,spotify-intents-v1,spotify-golden-candidates-v1,spotify-temporal-v1,CHALLENGE,<mention> Hit me with a new album to listen to But it cannot be Rap and the artist has to have Atleast one song with over a million streams,"CUSTOMER: <mention> Hit me with a new album to listen to But it cannot be Rap and the artist has to have Atleast one song with over a million streams || SPOTIFY: <mention> Hey there! Sure, no problem. Before we proceed, could you get back to us with other genres you like jamming to? We'll be right here for your reply /MT || CUSTOMER: <mention> Dear MT, I like, Pop, Rock (Only 2000s rock), Jazz, Classical, Musical soundtracks, Country, EDM, LATINO for sure Spanish songs and party music, I hope that helps you, I basically like everything but Rap, Well Rap is okay just not grime || SPOTIFY: <mention> Thanks for the info! We hope that the new album we'll suggest to you here will give you a... <url> 🎧 /MT",UNUSUALLY_LONG|MULTI_CLAUSE
spotify-gold-candidate-267,twcs-88189d5a7dc280a19c87,spotify-intents-v1,spotify-golden-candidates-v1,spotify-temporal-v1,CHALLENGE,"<mention> Hi there! I’ve been on the family plan but I have been charged an extra 10$ a month just for me. I cancelled my last plan, but it’s still charging. How can I fix this?","CUSTOMER: <mention> Hi there! I’ve been on the family plan but I have been charged an extra 10$ a month just for me. I cancelled my last plan, but it’s still charging. How can I fix this? || SPOTIFY: <mention> Hey there! Can you DM us your account's email address? We'll check things out /KC <url>",MULTI_CLAUSE|RISK_TERMS
spotify-gold-candidate-268,twcs-4056d94e37ccee1c808f,spotify-intents-v1,spotify-golden-candidates-v1,spotify-temporal-v1,CHALLENGE,"<mention> I need help resetting my password. I think someone hacked my account and changed it, but I was still able to log in through Facebook","CUSTOMER: <mention> I need help resetting my password. I think someone hacked my account and changed it, but I was still able to log in through Facebook || SPOTIFY: <mention> Hi Lance. Can you DM us your account's email address? We'll take a look backstage /LM <url>",MULTI_CLAUSE|RISK_TERMS
spotify-gold-candidate-269,twcs-518ca33607d1151ca746,spotify-intents-v1,spotify-golden-candidates-v1,spotify-temporal-v1,CHALLENGE,"<mention> my awesome daily mix of electronic music that i listened to on the reg has vanished and been replaced by a pop music daily mix, an 80s dm, and a classical music dm. my listening habits havent changed, beyond more acoustic indie. wtf???","CUSTOMER: <mention> my awesome daily mix of electronic music that i listened to on the reg has vanished and been replaced by a pop music daily mix, an 80s dm, and a classical music dm. my listening habits havent changed, beyond more acoustic indie. wtf??? || SPOTIFY: <mention> Hey there. It can take a little time for us to get to know you. Daily Mix evolves over time with your listening. You can save your favorite tunes by tapping ❤️ while it’s playing. If you need anything else, give us a shout /LJ || CUSTOMER: <mention> Yeah i have been. I've never even listened to 80s music on my profile. Now, i have no way of letting your systems know i want my electronic music mix back, given that its all i listen to and yet my mixes still got screwed up",UNUSUALLY_LONG|MULTI_CLAUSE
spotify-gold-candidate-270,twcs-e365fd411acd40bb3fa2,spotify-intents-v1,spotify-golden-candidates-v1,spotify-temporal-v1,CHALLENGE,"<mention> hi there! Can u help me? I sent an invitation to my friend for Family plan and he put same home address, but it said error msg. We tried a couple times now since he already has an a/c. I looked thru FaQs and followed the steps. It still doesn't work. Pls advise.","CUSTOMER: <mention> hi there! Can u help me? I sent an invitation to my friend for Family plan and he put same home address, but it said error msg. We tried a couple times now since he already has an a/c. I looked thru FaQs and followed the steps. It still doesn't work. Pls advise. || SPOTIFY: <mention> Hey JM! Can you DM us the email address linked to each account? We'll take a look backstage 🙂 /KC <url> || CUSTOMER: <mention> Thank you for a response. We solved it out already. Thanks to your colleague! || SPOTIFY: <mention> No worries! Just give us a shout if the problem persists. We're... <url> /PK",UNUSUALLY_LONG|MULTI_CLAUSE
spotify-gold-candidate-271,twcs-89d117072e0c860c1f7e,spotify-intents-v1,spotify-golden-candidates-v1,spotify-temporal-v1,CHALLENGE,"<mention> hi, the app crashes everytime I try to create a new playlist in a folder (on the Android app). Will it be fixed?","CUSTOMER: <mention> hi, the app crashes everytime I try to create a new playlist in a folder (on the Android app). Will it be fixed? || SPOTIFY: <mention> Hey Alessia, that's not cool! Can you let us know the device, OS, and Spotify version you're using? We'll see what we can suggest /JK || CUSTOMER: <mention> I'm using a Huawei p9 with Android 7.0, this is the version of the app (I've just realised I had missed an update so i just updated it, but it keeps doing it) <url> || SPOTIFY: <mention> Got it. Does logging out &gt; restarting the device &gt; logging back in help? Keep us posted /JK || CUSTOMER: <mention> No it did nothing 😥 I also tried uninstalling, wiping the cache of the phone and reinstalling but it still crashes || SPOTIFY: <mention> Hmm, that's odd. Can you DM us your account's username and email address? Also, does the app crash any time other than when you try to create a new playlist? Let us know and we'll do some digging /MT <url>",UNUSUALLY_LONG|MULTI_CLAUSE
spotify-gold-candidate-272,twcs-a72dc0b48704d5609fd5,spotify-intents-v1,spotify-golden-candidates-v1,spotify-temporal-v1,CHALLENGE,"<mention> just noticed the new like/dont like actions on my discover weekly, but cant find any info on what they do/where they go? Bringing back stars (please oh please) or more like radio thumbs up/down for learning?","CUSTOMER: <mention> just noticed the new like/dont like actions on my discover weekly, but cant find any info on what they do/where they go? Bringing back stars (please oh please) or more like radio thumbs up/down for learning? || SPOTIFY: <mention> Hey Ryan! By giving a track a thumbs up or down, you help personalize your Spotify radio stations. Also, any songs that you do like will be added to your ""Liked from Radio"" Spotify playlist. Let us know if you have any other questions. We'll come running 🏃 /JJ || CUSTOMER: <mention> Thanks. I'm referring to the new like (heart)/don't like btns I'm now seeing on my discover weekly playlist in the Mac app. Seems like btn adds songs to my library now? Or? Thanks! || SPOTIFY: <mention> Sorry for the confusion. Pressing the heart icon on any track is a quick way to help personalize your Spotify radio stations! It will also add the selected song to Your Music. We're only a tweet away if you have any other questions /JJ",UNUSUALLY_LONG|MULTI_CLAUSE
spotify-gold-candidate-273,twcs-6436d61be007494700c6,spotify-intents-v1,spotify-golden-candidates-v1,spotify-temporal-v1,CHALLENGE,"Jeez that ""Time Capsule"" feature of <mention> can be creepy at times. Like, HOW DO YOU KNOW?!? 😀","CUSTOMER: Jeez that ""Time Capsule"" feature of <mention> can be creepy at times. Like, HOW DO YOU KNOW?!? 😀 || CUSTOMER: <mention> Just to show you what I'm talking about... #np <url> || SPOTIFY: <mention> Hey there. We're sorry to hear you feel that way. Don't worry, your Time Capsule is just algorithmically created based on your previous listening history. Hope this clarifies things /JP || CUSTOMER: <mention> Haha thx for your reply. Don't worry, it's fine, I was just amazed by how well the algorithm works because it even played music I actually used to listen to but haven't in ages... 😀 || SPOTIFY: <mention> No worries! Thanks for the feedback – we appreciate it. We’ll get this passed onto the right team /RS",UNUSUALLY_LONG|MULTI_CLAUSE
spotify-gold-candidate-274,twcs-105b6e24f009a6e9e4d1,spotify-intents-v1,spotify-golden-candidates-v1,spotify-temporal-v1,CHALLENGE,"<mention> I performed a search for ""Brian Setzer Orchestra Grinch"", and the primary result is for the correct song on the Brian Setzer Orchestra ""Dig That Crazy Christmas!"" album. However, when I click the link to the album, the client takes me to Local Files instead.","CUSTOMER: <mention> I performed a search for ""Brian Setzer Orchestra Grinch"", and the primary result is for the correct song on the Brian Setzer Orchestra ""Dig That Crazy Christmas!"" album. However, when I click the link to the album, the client takes me to Local Files instead. || CUSTOMER: <mention> When I search for ""Dig That Crazy Christmas"" instead, and click on the link to the album in the table of results, the client does correctly take me to the album. I hope this bug report is clear enough, feel free to reach out to me if you need more info! || SPOTIFY: <mention> Hey Ryan, sorry for the delay! Can you try launching the song from this link: <url> and see if you'll get the same error message? If you do, DM us your account's email address along with a screenshot of the error message you're getting so we can take a look /RR <url> || CUSTOMER: <mention> Oh, I wasn't getting an error message, I was just reporting some odd behavior from within the client itself when clicking on an in-client link to the album. Naturally, viewing the album from the provided link works. :) || SPOTIFY: <mention> Hmm. Can you try removing your local files sources at Preferences &gt; Local Files? Let us know how you get on /MV",UNUSUALLY_LONG|MULTI_CLAUSE
spotify-gold-candidate-275,twcs-62b443fc455aa2820c46,spotify-intents-v1,spotify-golden-candidates-v1,spotify-temporal-v1,CHALLENGE,"<mention> tried to buy a premium gift card but after I entered the e-delivery details and hit continue, the page just refreshed w/o taking me to a payment page. Help?","CUSTOMER: <mention> tried to buy a premium gift card but after I entered the e-delivery details and hit continue, the page just refreshed w/o taking me to a payment page. Help? || SPOTIFY: <mention> Hey Natalie, help's here! Can you try using a different browser or an incognito window? Clearing your browser's cache and cookies might also help. Let us know how it goes /GS || CUSTOMER: <mention> Using an incognito tab worked but now I'm being blocked because I get my own plan through my mobile plan. I just want to send a gift, why am I not eligible? <url>",MULTI_CLAUSE|RISK_TERMS
spotify-gold-candidate-276,twcs-0b382ebde69f5bdbcfc6,spotify-intents-v1,spotify-golden-candidates-v1,spotify-temporal-v1,CHALLENGE,Backstage??????? <url>,CUSTOMER: Backstage??????? <url> || SPOTIFY: <mention> Sorry for the confusion. What we meant by backstage was we'll check things from our end and see what we can suggest. Hope this clears things up /XF,VERY_SHORT|MULTI_CLAUSE
spotify-gold-candidate-277,twcs-2fa33a17d0bb811abaf2,spotify-intents-v1,spotify-golden-candidates-v1,spotify-temporal-v1,CHALLENGE,"Yo <mention> when will the shuffle finally get fixed. I'm so done with this like other thousands of people and after 2,5 years there is still no fix. Is there a fix coming in the short term or do we really need to start using other services, cause tbh i like sportify way more","CUSTOMER: Yo <mention> when will the shuffle finally get fixed. I'm so done with this like other thousands of people and after 2,5 years there is still no fix. Is there a fix coming in the short term or do we really need to start using other services, cause tbh i like sportify way more || SPOTIFY: <mention> Hi there! Sorry to hear you feel that way. We’ve made some changes to our shuffle algorithm. We’d love to hear your feedback here: <url> /XF || CUSTOMER: <mention> <mention> The algorithm isn’t the best but my shuffle won’t even work in the iPhone App right now. When you hit shuffle you can see in the background it tries to shuffle but then just resets to the playlist order and when you skip to the next song shuffle turns off",UNUSUALLY_LONG|MULTI_CLAUSE
spotify-gold-candidate-278,twcs-aa41b94db9d4dd42d083,spotify-intents-v1,spotify-golden-candidates-v1,spotify-temporal-v1,CHALLENGE,<mention> I bought premium student today and you guys charged me didn't but change my account status to premium,CUSTOMER: <mention> I bought premium student today and you guys charged me didn't but change my account status to premium || SPOTIFY: <mention> Hey Adam! Can you DM us your account's email address or username? We'll take a look backstage /RH <url>,MULTI_CLAUSE|RISK_TERMS
