case_id,thread_id,customer_message,conversation_context,candidate_type,timestamp,taxonomy_version,split_version,sampling_version
spotify-gold-candidate-161,twcs-af744ae51b7f76d8eab5,.<mention> I really wish you’d stop trying to do video in your music app. Especially when it prevents you from even listening to the song like this. Product feature no one really asked for IMO. Still ❤️ you though. <url>,CUSTOMER: .<mention> I really wish you’d stop trying to do video in your music app. Especially when it prevents you from even listening to the song like this. Product feature no one really asked for IMO. Still ❤️ you though. <url> || SPOTIFY: <mention> Hey Jacob! Thanks for the feedback – we appreciate it. We’ll get this passed onto the right team 💚 /KL,REPRESENTATIVE,2017-11-28T14:51:51+00:00,spotify-intents-v1,spotify-temporal-v1,spotify-golden-candidates-v1
spotify-gold-candidate-062,twcs-a6c330dc49f14b4e1d3c,"<mention> you're officially on my shit list, this new update is confusing as fuck .","CUSTOMER: <mention> you're officially on my shit list, this new update is confusing as fuck . || SPOTIFY: <mention> Hey there! Can you tell us more about what's happening exactly? Also, could you let us know the device/OS and Spotify version you're using? We'll see what we can suggest /AR",REPRESENTATIVE,2017-11-28T03:02:08+00:00,spotify-intents-v1,spotify-temporal-v1,spotify-golden-candidates-v1
spotify-gold-candidate-116,twcs-f178cc303d6156325c2c,feature request for <mention>: block christmas music. call me a scrooge all you want but this noise is trash and it’s not even december.,"CUSTOMER: feature request for <mention>: block christmas music. call me a scrooge all you want but this noise is trash and it’s not even december. || SPOTIFY: <mention> Hey, we hear you. Your feedback has been noted and passed onto the team 👊🏼 /RB",REPRESENTATIVE,2017-11-29T22:08:52+00:00,spotify-intents-v1,spotify-temporal-v1,spotify-golden-candidates-v1
spotify-gold-candidate-008,twcs-9686a2e3c6746d660a17,<mention> hey guys I got an idea for a feature! Can you put on their to show us how many times we have listened to a certain song? It could really help when it comes to clearing up playlists and more. Thanks!,"CUSTOMER: <mention> hey guys I got an idea for a feature! Can you put on their to show us how many times we have listened to a certain song? It could really help when it comes to clearing up playlists and more. Thanks! || SPOTIFY: <mention> Hey there, we can see how that’d be handy! You might want to add your vote here to support the idea: <url> Let us know if you need anything else. We're always here for you 🙂 /KC",REPRESENTATIVE,2017-11-27T21:14:56+00:00,spotify-intents-v1,spotify-temporal-v1,spotify-golden-candidates-v1
spotify-gold-candidate-152,twcs-ed879dbd8edb77a9d89b,<mention> you need to update the folk category to winter. It’s sill in autumn,CUSTOMER: <mention> you need to update the folk category to winter. It’s sill in autumn || SPOTIFY: <mention> Hi there! We'd love to help out. Can you send us a screenshot of what you're seeing from your end? We'll see what we can suggest /MU,REPRESENTATIVE,2017-12-01T09:29:00+00:00,spotify-intents-v1,spotify-temporal-v1,spotify-golden-candidates-v1
spotify-gold-candidate-080,twcs-25007b19a6819a90e76c,<mention> you should create an alarm feature so that people can wake up to their fav songs,"CUSTOMER: <mention> you should create an alarm feature so that people can wake up to their fav songs || SPOTIFY: <mention> Hi there, this sounds like a great idea! You can vote for it on our Community here: <url> Give us a shout if you need anything else /RC",REPRESENTATIVE,2017-11-26T13:48:11+00:00,spotify-intents-v1,spotify-temporal-v1,spotify-golden-candidates-v1
spotify-gold-candidate-044,twcs-04d061c01e2d86158167,<mention> u guys should update and give users the ability to delete songs from the search bar of our playlists so we don’t have to scroll through a thousand songs to get rid of one,"CUSTOMER: <mention> It doesn’t let me click the filter bar when editing my playlist and there is no option in the (...) next to the song that says delete || SPOTIFY: <mention> Hmm. Just to check, does the filter not allow you to enter any text at all? Can we also have you send over a screenshot of the options available to you once the (...) button has been selected? We'll see what we can suggest /JI || CUSTOMER: <mention> I can type in it as long as I’m not in edit. Here is a picture of all the options from the (...) <url> || SPOTIFY: <mention> Sorry for the confusion. Have you tried following the steps here: <url> Keep us posted /MT || CUSTOMER: <mention> You...didn’t solve anything. You just linked me to directions you’ve already told me that I said, in the beginning, didn’t include the feature I suggested to be added. But you know what it’s fine, I give up, I’ll just keep scrolling through 800 songs to delete one || SPOTIFY: <mention> Sorry for the confusion. Don't worry, we'll let our devs know this is something you'd like to see. You can also show your support for the same idea in our Community: <url> /JP",REPRESENTATIVE,2017-11-30T12:28:09+00:00,spotify-intents-v1,spotify-temporal-v1,spotify-golden-candidates-v1
spotify-gold-candidate-225,twcs-1b39c71002bcf1b58272,go home <mention> you're drunk <url>,CUSTOMER: go home <mention> you're drunk <url> || SPOTIFY: <mention> Hey! That doesn't look right. Could you try logging out and logging back in to refresh the app? Let us know how it plays out /NJ,REPRESENTATIVE,2017-11-26T04:38:29+00:00,spotify-intents-v1,spotify-temporal-v1,spotify-golden-candidates-v1
spotify-gold-candidate-162,twcs-b917a2917f34fda73ed7,"Uh oh. <mention> : did your desktop version just went boom? (<mention> I'm having the same problem, brah.)","CUSTOMER: Uh oh. <mention> : did your desktop version just went boom? (<mention> I'm having the same problem, brah.) || SPOTIFY: <mention> Hey Oakley, that doesn't sound fun! Could you tell us more about what's happening? We'll see what we can suggest /VV || CUSTOMER: <mention> I think a lot of people experienced the same outage. I think we're back to normal now. || SPOTIFY: <mention> We had a little hiccup earlier, but everything should be running as smooth as Smooth Jazz now! /DB",REPRESENTATIVE,2017-11-30T18:57:30+00:00,spotify-intents-v1,spotify-temporal-v1,spotify-golden-candidates-v1
spotify-gold-candidate-144,twcs-9d7514a4086ff1ec0b77,<mention> also needs an Undo button for when you accidentally like or unlike a song,CUSTOMER: <mention> also needs an Undo button for when you accidentally like or unlike a song || SPOTIFY: <mention> Hey there! We'll make sure to pass your feedback on to the right team. Let us know if there's anything else we can do to help /PB,REPRESENTATIVE,2017-11-28T18:01:23+00:00,spotify-intents-v1,spotify-temporal-v1,spotify-golden-candidates-v1
spotify-gold-candidate-027,twcs-1907bde60f49cc473f3b,Why can’t <mention> run in iOS split screen on iPad? Makes no sense to me.,"CUSTOMER: Why can’t <mention> run in iOS split screen on iPad? Makes no sense to me. || SPOTIFY: <mention> Hey Martin! We'd suggest showing your support for the official idea here: <url> For anything else, let us know /LP",REPRESENTATIVE,2017-12-02T08:56:03+00:00,spotify-intents-v1,spotify-temporal-v1,spotify-golden-candidates-v1
spotify-gold-candidate-099,twcs-2dc10774b3e2493aa0a0,<mention> Hey is spotify available tomorrow in Romania?,"CUSTOMER: <mention> Hey is spotify available tomorrow in Romania? || SPOTIFY: <mention> Hey Robert! We don't have a specific date, but we're launching in new countries as often as possible. Be sure to add your email at <url> /RH || CUSTOMER: <mention> I already did that. News websites in Romania said spotify will be available in Romania today 28th november, thats why i am asking. || SPOTIFY: <mention> We don't have news to share right now, but we'll be sure to keep everyone updated. Stay tuned /AR",REPRESENTATIVE,2017-11-27T21:45:39+00:00,spotify-intents-v1,spotify-temporal-v1,spotify-golden-candidates-v1
spotify-gold-candidate-081,twcs-20b8bfb7c98259f3acba,<mention> Hi! I found an error in the settings on spotify (Italian language) W-ifi instead of Wi-Fi. Bye! <url>,"CUSTOMER: <mention> Hi! I found an error in the settings on spotify (Italian language) W-ifi instead of Wi-Fi. Bye! <url> || SPOTIFY: <mention> Hey Lorenzo. Thanks for the heads up! We’ll get this passed onto the right team. Could you DM us the device, operating system, and Spotify version you're using? /L <url>",REPRESENTATIVE,2017-11-30T19:30:50+00:00,spotify-intents-v1,spotify-temporal-v1,spotify-golden-candidates-v1
spotify-gold-candidate-063,twcs-2314f947c8f82ef2fcae,<mention> I just paid for a full year for a discount. What I didn't realise is that I just paid 3 days ago for my next month of service. Wil I get those extra 27 days tacked onto my year of paid service?,"CUSTOMER: <mention> I just paid for a full year for a discount. What I didn't realise is that I just paid 3 days ago for my next month of service. Wil I get those extra 27 days tacked onto my year of paid service? || SPOTIFY: <mention> Hey Mick, help's here! Can you send over the username or email address on your account? We'll take a look backstage /GN <url>",REPRESENTATIVE,2017-12-02T03:57:40+00:00,spotify-intents-v1,spotify-temporal-v1,spotify-golden-candidates-v1
spotify-gold-candidate-189,twcs-f6ce9ece6da6b0196108,WHY CANT I LISTEN TO MOMENTS ON SPOTIFY WTF,"CUSTOMER: WHY CANT I LISTEN TO MOMENTS ON SPOTIFY WTF || SPOTIFY: <mention> Hey Nadia! Are you looking for a specific song? If so, we have some info about content here: <url> /KT",REPRESENTATIVE,2017-12-02T08:16:11+00:00,spotify-intents-v1,spotify-temporal-v1,spotify-golden-candidates-v1
spotify-gold-candidate-090,twcs-d5965e2ad5956e3e6183,<mention> you should honestly thinking about releasing an official version in India.,"CUSTOMER: <mention> you should honestly thinking about releasing an official version in India. || SPOTIFY: <mention> Hi Joel! While we haven't officially launched in India just yet, we're launching in new countries as often as possible. Be sure to add your email at <url> /JO || CUSTOMER: <mention> 'officially' .... nice one :D ! <url>",REPRESENTATIVE,2017-11-28T06:48:18+00:00,spotify-intents-v1,spotify-temporal-v1,spotify-golden-candidates-v1
spotify-gold-candidate-135,twcs-84b1d3e7d3f4f34456d0,<mention> please fix up,CUSTOMER: <mention> please fix up || SPOTIFY: <mention> Hey! Everything should be running smoothly now. Let us know if this is still happening /CP,REPRESENTATIVE,2017-11-28T20:47:52+00:00,spotify-intents-v1,spotify-temporal-v1,spotify-golden-candidates-v1
spotify-gold-candidate-018,twcs-16b66a41f4c60f563aba,"<mention> Hi! Will there be a personal ""My Year in Music 2017""?, as we had in 2014, 2015? I was waiting for this for the whole of 2016, and it never came. I have now waited the whole of 2017 and I really hope you guys bring us something this year!","CUSTOMER: <mention> Hi! Will there be a personal ""My Year in Music 2017""?, as we had in 2014, 2015? I was waiting for this for the whole of 2016, and it never came. I have now waited the whole of 2017 and I really hope you guys bring us something this year! || SPOTIFY: <mention> Hey there! We don't have any info on this at the moment, but keep your eyes peeled for updates 🙂 /PB",REPRESENTATIVE,2017-12-03T15:18:49+00:00,spotify-intents-v1,spotify-temporal-v1,spotify-golden-candidates-v1
spotify-gold-candidate-036,twcs-037ad33c5b66d2a0115e,How come you don't have Tool available? <mention> :( <url>,"CUSTOMER: How come you don't have Tool available? <mention> :( <url> || SPOTIFY: <mention> Hey, we'd love them on Spotify as much as you! Hopefully we'll have them in the future: <url> /MT",REPRESENTATIVE,2017-12-02T16:43:32+00:00,spotify-intents-v1,spotify-temporal-v1,spotify-golden-candidates-v1
spotify-gold-candidate-126,twcs-b66a2f3aa69d72098da9,<mention> <mention> I keep getting these error messages when I search or try to go from the main page! Help pls! <url>,CUSTOMER: <mention> <mention> I keep getting these error messages when I search or try to go from the main page! Help pls! <url> || SPOTIFY: <mention> Hey there! Everything should be running smoothly now. Let us know if this is still happening /CE,REPRESENTATIVE,2017-11-28T21:08:07+00:00,spotify-intents-v1,spotify-temporal-v1,spotify-golden-candidates-v1
spotify-gold-candidate-207,twcs-dc0403ad1d090566d094,Why isn't Azealia Banks' FIERCE on <mention>?,CUSTOMER: Why isn't Azealia Banks' FIERCE on <mention>? || SPOTIFY: <mention> Hey there! Music availability all boils down to licensing agreements. We have more info here: <url> Let us know if you have any other questions /LM,REPRESENTATIVE,2017-12-02T15:12:45+00:00,spotify-intents-v1,spotify-temporal-v1,spotify-golden-candidates-v1
spotify-gold-candidate-180,twcs-39450331b6d409a1859f,<mention> plz fix my Spotify I need it,"CUSTOMER: <mention> plz fix my Spotify I need it || SPOTIFY: <mention> Hey, thanks for the report! We had a little hiccup earlier, but everything should be running just fine now /JS",REPRESENTATIVE,2017-11-28T21:07:03+00:00,spotify-intents-v1,spotify-temporal-v1,spotify-golden-candidates-v1
spotify-gold-candidate-171,twcs-2eafb2c2dc5db3e9fe87,How is there not a Mel Tormé fan site. <mention> can you rectify this?,"CUSTOMER: How is there not a Mel Tormé fan site. <mention> can you rectify this? || SPOTIFY: <mention> Hey Petrina! We can't make promises, but rest assured we'll have it as soon as the feature is available to us. If you need anything, we're just a tweet away 🙂 /MS",REPRESENTATIVE,2017-12-03T01:09:07+00:00,spotify-intents-v1,spotify-temporal-v1,spotify-golden-candidates-v1
spotify-gold-candidate-153,twcs-8dc90f0b3a2a5c6269e0,I thought no this is the greatest thing you've ever done for me. Thank you! <mention> <mention> <url>,"CUSTOMER: I thought no this is the greatest thing you've ever done for me. Thank you! <mention> <mention> <url> || SPOTIFY: <mention> Hey Quarisa, thanks for the feedback! It's music to our ears. Give us a shout if there's anything else you need, we're... <url> 🎶 /LX",REPRESENTATIVE,2017-11-30T21:54:12+00:00,spotify-intents-v1,spotify-temporal-v1,spotify-golden-candidates-v1
spotify-gold-candidate-252,twcs-0f881668df446d03a2a5,"<mention> I'm having some issues these last few days/weeks, when I'm listening an album some songs don't seem to be available, instead of the duration of those songs I get 'NaN' and the music stops playing when reaching a song like that.","CUSTOMER: <mention> Hi, i’m using an IMac (mid 2011 version) with macOS High Sierra and Spotify version 1.0.68.407.g6864aaaf || SPOTIFY: <mention> Thanks. Could you try logging out of the app, restarting your computer, and logging back in to see if it makes a difference? /JO || CUSTOMER: <mention> I did but now the loading of an album after selecting it takes forever (same for selecting a playlist etc...) I keep seeing the loading circle already 5mins now || SPOTIFY: <mention> Hmm, do you experience the same thing while using the app on other devices? /JO || CUSTOMER: <mention> No on my IPhone the app works flawless || SPOTIFY: <mention> Got it. Could you DM us your account's username or email address? We'll check things out under the hood /JO <url>",CHALLENGE,2017-11-29T06:37:09+00:00,spotify-intents-v1,spotify-temporal-v1,spotify-golden-candidates-v1
spotify-gold-candidate-254,twcs-173bdf56d0681754809d,"<mention> It appears that randomly someone is able to change the active device to another, as well as control the player. I've already tried changing the password, new devices seem to appear/disappear on my account every few weeks.","CUSTOMER: <mention> It appears that randomly someone is able to change the active device to another, as well as control the player. I've already tried changing the password, new devices seem to appear/disappear on my account every few weeks. || CUSTOMER: <mention> My friend encountered this issue as well. Ive already tried removing all apps and devices listed on the account page. Strangley the random devices dont appear in the device list 4 the account but in the player. || SPOTIFY: <mention> Hey Alavanh, help's here. Can you DM us your account's email address or username? We'll take a look under the hood /AY <url>",CHALLENGE,2017-11-28T08:08:48+00:00,spotify-intents-v1,spotify-temporal-v1,spotify-golden-candidates-v1
spotify-gold-candidate-293,twcs-93d18abb24525009d953,Is anyone else having trouble opening <mention> on their windows pc? We keep on getting this error message. Tried reinstalling 5 times now and also restarted the pc. <url>,"CUSTOMER: Is anyone else having trouble opening <mention> on their windows pc? We keep on getting this error message. Tried reinstalling 5 times now and also restarted the pc. <url> || CUSTOMER: <mention> <mention> I tend to use the web page on the PC, rather than the app and it's working fine for me at the moment. || CUSTOMER: <mention> <mention> It's working on the web player at the moment. I'll just use this until I can troubleshoot with the app. I never think of using the web player to be honest. || SPOTIFY: <mention> Hey there! Could you DM us your operating system and the version of Spotify you're using? We'll take a look backstage for you /ZO <url>",CHALLENGE,2017-12-01T16:35:37+00:00,spotify-intents-v1,spotify-temporal-v1,spotify-golden-candidates-v1
spotify-gold-candidate-290,twcs-b25efece742b9e823c29,"Latest <mention> update has resolved Bluetooth sync but now audio ducks like a bad DJ everytime I switch apps. Oh well, one thing at a time! <mention>","CUSTOMER: Latest <mention> update has resolved Bluetooth sync but now audio ducks like a bad DJ everytime I switch apps. Oh well, one thing at a time! <mention> || CUSTOMER: <mention> <mention> Actually this might be a <mention> <mention> problem as it only happens when I toggle spotify || CUSTOMER: <mention> <mention> <mention> <mention> No, wait. Send a tweet and music has gone. || SPOTIFY: <mention> Hey Adam! Can you let us know exactly what's happening? We'll see what we can suggest /QI || CUSTOMER: <mention> Open Spotify then toggle to another app (using the 3D panel switch button thing - don't know what it's called). Also happens during notifications || SPOTIFY: <mention> Just to check, does the playback stop when you're running other apps and getting notifications? Can you also let us know your device, operating system, and app version? We'll see what we can suggest /MU",CHALLENGE,2017-11-30T18:08:11+00:00,spotify-intents-v1,spotify-temporal-v1,spotify-golden-candidates-v1
spotify-gold-candidate-272,twcs-a72dc0b48704d5609fd5,"<mention> just noticed the new like/dont like actions on my discover weekly, but cant find any info on what they do/where they go? Bringing back stars (please oh please) or more like radio thumbs up/down for learning?","CUSTOMER: <mention> just noticed the new like/dont like actions on my discover weekly, but cant find any info on what they do/where they go? Bringing back stars (please oh please) or more like radio thumbs up/down for learning? || SPOTIFY: <mention> Hey Ryan! By giving a track a thumbs up or down, you help personalize your Spotify radio stations. Also, any songs that you do like will be added to your ""Liked from Radio"" Spotify playlist. Let us know if you have any other questions. We'll come running 🏃 /JJ || CUSTOMER: <mention> Thanks. I'm referring to the new like (heart)/don't like btns I'm now seeing on my discover weekly playlist in the Mac app. Seems like btn adds songs to my library now? Or? Thanks! || SPOTIFY: <mention> Sorry for the confusion. Pressing the heart icon on any track is a quick way to help personalize your Spotify radio stations! It will also add the selected song to Your Music. We're only a tweet away if you have any other questions /JJ",CHALLENGE,2017-11-29T20:38:41+00:00,spotify-intents-v1,spotify-temporal-v1,spotify-golden-candidates-v1
spotify-gold-candidate-265,twcs-dda71b9e9f2194c60786,<mention> are y'all down or what right now? Can't access through web player and computer application smh. 😤,"CUSTOMER: <mention> Sure... but it's not running again right now... why the hiccups? || CUSTOMER: <mention> 2 days in a row, tsk tsk tsk || CUSTOMER: <mention> Look at this <url> || SPOTIFY: <mention> Is this happening to all tracks or just a selected few? Also, can you let us know the Windows and Spotify versions you're using? /FR || CUSTOMER: <mention> All tracks. Windows 7, Chrome web player || SPOTIFY: <mention> Thanks! Just to check, have you tried using a different network? Sending us the versions of the Google Chrome and Spotify app you're rocking would be helpful /FJ",CHALLENGE,2017-11-28T20:55:15+00:00,spotify-intents-v1,spotify-temporal-v1,spotify-golden-candidates-v1
spotify-gold-candidate-282,twcs-7317af510ccfff5fe7e5,"Ugh. Why has <mention> removed the ability to share a track directly with other users? Not everyone uses other social network/wants to integrate it, <mention>! And what happened all the tracks friends sent me in my now-vanished Inbox? Significant degradation of the service 😠 <url>","SPOTIFY: <mention> Hey, we have some info about this here: <url> As for the tracks in your inbox, we're passing on all feedback about this. Thanks for sharing your thoughts. Let us know if you need anything else /NY || CUSTOMER: <mention> Hey NY, sorry - missed this reply. Really disappointed, tbh – given the otherwise excellent Spotify technical chops (as per your tech blog, and recommendation features) a simple Inbox/messaging feature that isn't determined by other social networks shouldn't be difficult… 1/2 || CUSTOMER: <mention> Also puzzled by timing - post was 23rd Feb. Yet I've sent/received songs more recently (in last few months), so why the delay? And with no notification for customers, who wouldn't think to look this up on the Community? V poor service :( Please, please reverse the decision 2/2 || SPOTIFY: <mention> Sorry to hear you feel that way. Don't worry though, we've taken note of this and we'll be sure to send it over to the right folks /KA || CUSTOMER: <mention> Thank you. I realise this isn’t your decision as customer support folks! || SPOTIFY: <mention> No worries! If you ever need us again, just give us a shout 🙂 /KA",CHALLENGE,2017-11-28T11:29:55+00:00,spotify-intents-v1,spotify-temporal-v1,spotify-golden-candidates-v1
spotify-gold-candidate-264,twcs-1026c7e7f95ce044d178,"<mention> the app is bugging me for about last month - on both iPad/iPhone it stops playing before going to next song at random (mostly with recently added to playlist, but not all). I've already even uninstalled the app, didn't help - any update on this to be released? 🙁","CUSTOMER: <mention> the app is bugging me for about last month - on both iPad/iPhone it stops playing before going to next song at random (mostly with recently added to playlist, but not all). I've already even uninstalled the app, didn't help - any update on this to be released? 🙁 || SPOTIFY: <mention> Hey Tomas, help's here. What iPad and iPhone models are you using? Can you also let us know the exact iOS and Spotify versions you're on? We'll see what we can suggest /AY || CUSTOMER: <mention> iPad mini2, iPhone SE, both iOS 11.1.2 - but this issue is dated back before iOS 11 (hoped the updates will do something about it...) and it occures on both saved and streamed songs (either on WiFi or mobile). Desktop is fine. || SPOTIFY: <mention> Got it. Just to check, do the songs stop mid-track? Could you also let us know if Autoplay is enabled on your desktop: <url> /LS || CUSTOMER: <mention> It stops between tracks (sometimes even Shuffle Play won’t start) - but only before certain ones (as I said, most of them are recently added to playlists). Autoplay is enabled on all devices. || SPOTIFY: <mention> Thanks for confirming! Can you DM us your account's username or email address? We'll take a look backstage /LS <url>",CHALLENGE,2017-11-28T06:31:05+00:00,spotify-intents-v1,spotify-temporal-v1,spotify-golden-candidates-v1
spotify-gold-candidate-299,twcs-7906b512e6f62f6060eb,Just ended my 4 year old sub. and switched to Apple Music after you fucked with the sound levels we can't even hear music anymore in public. Good luck. <mention>,"CUSTOMER: Just ended my 4 year old sub. and switched to Apple Music after you fucked with the sound levels we can't even hear music anymore in public. Good luck. <mention> || SPOTIFY: <mention> Hey there, we're sorry to hear that. Have you tried adjusting the audio settings: <url> Let us know how it goes /AL || CUSTOMER: <mention> Yes, I have tried everything. Using an American iPad helps but I cannot carry an iPad just to listen some music. European devices already have lower dynamics, but recently Spotify took it to a whole new level. BTW I'm using 32 Ohm headphones. || SPOTIFY: <mention> We understand your frustration. Thanks for the feedback – we appreciate it! We’ll get this passed onto the right team. If you need anything else, we're here /AL",CHALLENGE,2017-11-29T17:29:38+00:00,spotify-intents-v1,spotify-temporal-v1,spotify-golden-candidates-v1
spotify-gold-candidate-247,twcs-4ce747910aeb75c57c62,At least Spotify has this feature. #reputationonSpotify <url>,"CUSTOMER: <mention> wait what how || CUSTOMER: <mention> Imported from my iTunes. || CUSTOMER: <mention> <mention> Can you tell me how? I also bought it from iTunes || CUSTOMER: <mention> <mention> Sorry for my late response. I created a playlist on Spotify for PC then I dragged and dropped on the folder. After that I opened my Spotify on my Android or iPhone then I head to my playlists and save the songs offline. Don't close the PC software until the whole syncing is done. || CUSTOMER: <mention> <mention> Thank you! It’s so annoying that #Reputation still isn’t available on Spotify || SPOTIFY: <mention> You're welcome. Don't worry, we’ll have it available to you as soon as it’s available to us! For now, check out the singles: <url> Give us a shout if you need anything else /DN",CHALLENGE,2017-11-30T05:14:29+00:00,spotify-intents-v1,spotify-temporal-v1,spotify-golden-candidates-v1
spotify-gold-candidate-287,twcs-f2be470e12579eaa92fa,"<mention> the whole ""unplayed only"" for Podcast episodes is not really working for me, always shows all episodes - any idea why that could be? Use an amazon echo for playing stuff via Spotify connect, but start the stream via the app on my pone.","CUSTOMER: <mention> the whole ""unplayed only"" for Podcast episodes is not really working for me, always shows all episodes - any idea why that could be? Use an amazon echo for playing stuff via Spotify connect, but start the stream via the app on my pone. || SPOTIFY: <mention> Hey Laura, that doesn't sound fun! Does logging out &gt; restarting the device &gt; logging back in help? Sending your device's make/model, operating system, and Spotify version would help too /RK || CUSTOMER: <mention> That didn't work :/ I'm on a Samsung S7 SM-G930F, Android 7.0, Spotify Version 8.4.29.289 armV7. The filter to only show downloaded episodes works fine, and the problem is in both viewing a single podcasts' episodes and viewing all unplayed episodes in my library. Thanks! || CUSTOMER: <mention> Just updated the app again to 8.4.30.688 (newest I can download from Play Store) and the problem persists || SPOTIFY: <mention> Thanks for the update. Can you try reinstalling the app? You can follow the steps here: <url> Let us know how it plays out /RK",CHALLENGE,2017-12-01T18:13:32+00:00,spotify-intents-v1,spotify-temporal-v1,spotify-golden-candidates-v1
spotify-gold-candidate-286,twcs-af82c783963af61c1e6d,"<mention> I guess when you said ""Spotify: Music for everyone"" you ment everyone BUT Windows 7 users. I mean, it's mot like we're paying like everyone else...oh wait..","CUSTOMER: <mention> I guess when you said ""Spotify: Music for everyone"" you ment everyone BUT Windows 7 users. I mean, it's mot like we're paying like everyone else...oh wait.. || SPOTIFY: <mention> Hey, help's here! Can you let us know what's happening exactly? If you're getting an error message, a screenshot would be great. We'll look into it /GS || CUSTOMER: <mention> Not @ PC tight now, but I'm getting the error msg every other W7 user is getting ""Cannot find 'api-ms-win-core-processthreads-l1-1-2.dll'"" since this file only exist in more recent windows versions. Your QA ppl should have detected this, it's a very obvious issue. || SPOTIFY: <mention> We understand. Once you're at your PC, can you let us know the exact Spotify version you're running? Also, could you try if any of the solutions here would work: <url> Keep us posted /GS || CUSTOMER: <mention> Thank you !! problem solving !!",CHALLENGE,2017-12-02T16:30:36+00:00,spotify-intents-v1,spotify-temporal-v1,spotify-golden-candidates-v1
spotify-gold-candidate-250,twcs-7a5670e3de612348114c,"<mention> Hey up Spotifyers, what’s craic with equaliser? My mate slammed up all to top other day at a party to get more volume. How should it be set? Any recommendations? <url>","CUSTOMER: <mention> So yeah, your app. I’m just intrigued as to wether I could be getting an even better sound as the <mention> speaker is the absolute bollocks 🙏🏼 || SPOTIFY: <mention> Thanks for confirming. At the moment, we're afraid it’s not possible to adjust audio settings while Spotify Connect is active. We're taking all the feedback on this. No worries, we'll make sure to pass on your thoughts to the right folks /RC || CUSTOMER: <mention> We'd be happy to take a look. Can you follow the steps here for a diagnostic and send us the confirmation: <url> || CUSTOMER: <mention> Ok no problem, I’ll just concentrate on the 4G streaming tonight and log out to see if I notice a difference. Thanks for your prompt responses || CUSTOMER: <mention> Just to confirm I’m not experiencing any issue with Sonos, I was just querying the different sound qualities on Spotify || SPOTIFY: <mention> Got it, thanks for letting us know! If you need us again, just... <url> /JZ",CHALLENGE,2017-11-27T19:38:14+00:00,spotify-intents-v1,spotify-temporal-v1,spotify-golden-candidates-v1
spotify-gold-candidate-246,twcs-29b350d1ec6a548198cb,"Hey <mention>, why do you replace some album tracks with live versions? e.g spotify:track:7xqeIdLJSf3bgmZ7vUvHrE and spotify:track:0R332cdlS9LyE0Ge2PSlVC are ones I noticed this afternoon, but I'm sure I've seen this for other artists too. What gives?","SPOTIFY: <mention> Hey Michael, help's here! After taking a look backstage, we see that the tracks you sent us are the original versions. Can you let us know the device, OS, and Spotify version you're using? We'll see what we can suggest /JK || CUSTOMER: <mention> Weird - on my laptop (macOS 10.12.6, spotify 1.0.68.407.g6864aaaf) I get live versions of both tracks. On my iPad (iOS 11.1.2, spotify 8.4.28.1104) I get the album versions. If I switch device partway through it switches versions. || CUSTOMER: <mention> For whatever it's worth, my android phone and echo both get the album versions. It's just my laptop that has the live version. I guess it could be cached but how would I end up with it? || CUSTOMER: <mention> Figured it out! Realised I have mp3s of a gig on my laptop, and confirmed it's the same version that gets played. So the question now is: why does Spotify only use that other version of one song, and none of the other album tracks that are also on the live album? || CUSTOMER: <mention> Sigh. And if I move those mp3s away, spotify won't play the song at all: ""This song is not available. If you have the file on your computer you can import it."" || SPOTIFY: <mention> It's possible that you've copied the live version to your Spotify account through the Local Files and put it in one playlist. If the original version of the song isn't on the same playlist as the live one (mp3), no song will play once you've removed it. We hope this helps! /MS",CHALLENGE,2017-12-01T16:31:07+00:00,spotify-intents-v1,spotify-temporal-v1,spotify-golden-candidates-v1
spotify-gold-candidate-297,twcs-ac507adc78d8f0f3b7bd,<mention> I think that something is wrong... When a button to report possible mistakes? <url>,"CUSTOMER: <mention> I think that something is wrong... When a button to report possible mistakes? <url> || SPOTIFY: <mention> Hey there. Can you tell us more about what's happening? Also, what device, operating system, and Spotify version are you on? /AY || CUSTOMER: <mention> I see that in Android mobile and Windows PC. When see Strauss autor can see Tchaikovsky song as most played, and song of a band named Strauss. || SPOTIFY: <mention> Hmm. Do you mean tracks from different artists play whenever you try to listen to Strauss? Can you send us the Album/Playlist/Artist Link? Just tap the three dots &gt; Share &gt; Copy Link /AY || CUSTOMER: <mention> For example: <url> Or <url> || SPOTIFY: <mention> Got it! We've reported this to our Content team. Fingers crossed everything will be corrected soon. Give us a shout if there's anything else we can help with /AY",CHALLENGE,2017-11-28T08:17:49+00:00,spotify-intents-v1,spotify-temporal-v1,spotify-golden-candidates-v1
